date,service,region,cost,instances,cpu_utilization
3/8/2026,RDS,us-east-1,134,3,58
3/8/2026,RDS,eu-west-1,83,5,54
3/8/2026,S3,ap-south-1,16,0,0
3/8/2026,S3,us-east-1,34,0,0
3/8/2026,S3,eu-west-1,22,0,0
3/9/2026,EC2,ap-south-1,108,2,77
3/9/2026,EC2,us-east-1,198,8,67
3/9/2026,EC2,eu-west-1,81,9,46
3/9/2026,RDS,ap-south-1,134,3,17
3/9/2026,RDS,us-east-1,126,2,33
3/9/2026,RDS,eu-west-1,103,1,62
3/9/2026,S3,ap-south-1,41,0,0
3/9/2026,S3,us-east-1,17,0,0
3/9/2026,S3,eu-west-1,25,0,0
3/10/2026,EC2,ap-south-1,121,9,66
3/10/2026,EC2,us-east-1,80,5,71
3/10/2026,EC2,eu-west-1,129,5,67
3/10/2026,RDS,ap-south-1,105,5,49
3/10/2026,RDS,us-east-1,111,5,34
3/10/2026,RDS,eu-west-1,97,3,59
3/10/2026,S3,ap-south-1,33,0,0
3/10/2026,S3,us-east-1,20,0,0
3/10/2026,S3,eu-west-1,22,0,0
3/11/2026,EC2,ap-south-1,158,4,55
3/11/2026,EC2,us-east-1,167,6,31
3/11/2026,EC2,eu-west-1,170,6,49
3/11/2026,RDS,ap-south-1,111,4,32
3/11/2026,RDS,us-east-1,197,5,66
3/11/2026,RDS,eu-west-1,134,5,27
3/11/2026,S3,ap-south-1,48,0,0
3/11/2026,S3,us-east-1,36,0,0
3/11/2026,S3,eu-west-1,20,0,0
3/12/2026,EC2,ap-south-1,184,3,81
3/12/2026,EC2,us-east-1,183,9,35
3/12/2026,EC2,eu-west-1,119,8,74
3/12/2026,RDS,ap-south-1,165,4,39
3/12/2026,RDS,us-east-1,66,5,41
3/12/2026,RDS,eu-west-1,176,2,63
3/12/2026,S3,ap-south-1,12,0,0
3/12/2026,S3,us-east-1,27,0,0
3/12/2026,S3,eu-west-1,29,0,0
3/13/2026,EC2,ap-south-1,114,7,68
3/13/2026,EC2,us-east-1,151,7,52
3/13/2026,EC2,eu-west-1,471,7,55
3/13/2026,RDS,ap-south-1,66,2,51
3/13/2026,RDS,us-east-1,190,2,22
3/13/2026,RDS,eu-west-1,190,4,20
3/13/2026,S3,ap-south-1,48,0,0
3/13/2026,S3,us-east-1,25,0,0
3/13/2026,S3,eu-west-1,11,0,0
3/14/2026,EC2,ap-south-1,133,8,43
3/14/2026,EC2,us-east-1,143,3,50
3/14/2026,EC2,eu-west-1,197,10,30
3/14/2026,RDS,ap-south-1,173,5,53
3/14/2026,RDS,us-east-1,165,4,56
3/14/2026,RDS,eu-west-1,88,2,70
3/14/2026,S3,ap-south-1,13,0,0
3/14/2026,S3,us-east-1,14,0,0
3/14/2026,S3,eu-west-1,32,0,0
3/15/2026,EC2,ap-south-1,137,4,38
3/15/2026,EC2,us-east-1,91,2,40
3/15/2026,EC2,eu-west-1,95,5,83
3/15/2026,RDS,ap-south-1,199,5,68
3/15/2026,RDS,us-east-1,195,3,36
3/15/2026,RDS,eu-west-1,85,3,67
3/15/2026,S3,ap-south-1,50,0,0
3/15/2026,S3,us-east-1,21,0,0
3/15/2026,S3,eu-west-1,21,0,0
3/16/2026,EC2,ap-south-1,169,6,56
3/16/2026,EC2,us-east-1,102,6,51
3/16/2026,EC2,eu-west-1,120,2,20
3/16/2026,RDS,ap-south-1,70,1,18
3/16/2026,RDS,us-east-1,188,1,68
3/16/2026,RDS,eu-west-1,112,1,41
3/16/2026,S3,ap-south-1,46,0,0
3/16/2026,S3,us-east-1,27,0,0
3/16/2026,S3,eu-west-1,13,0,0
3/17/2026,EC2,ap-south-1,85,4,35
3/17/2026,EC2,us-east-1,96,10,72
3/17/2026,EC2,eu-west-1,104,2,83
3/17/2026,RDS,ap-south-1,123,3,27
3/17/2026,RDS,us-east-1,152,4,58
3/17/2026,RDS,eu-west-1,112,1,44
3/17/2026,S3,ap-south-1,14,0,0
3/17/2026,S3,us-east-1,24,0,0
3/17/2026,S3,eu-west-1,27,0,0
3/18/2026,EC2,ap-south-1,185,8,80
3/18/2026,EC2,us-east-1,92,3,45
3/18/2026,EC2,eu-west-1,161,6,26
3/18/2026,RDS,ap-south-1,100,4,38
3/18/2026,RDS,us-east-1,135,5,25
3/18/2026,RDS,eu-west-1,107,1,53
3/18/2026,S3,ap-south-1,37,0,0
3/18/2026,S3,us-east-1,16,0,0
3/18/2026,S3,eu-west-1,16,0,0
3/19/2026,EC2,ap-south-1,153,9,63
3/19/2026,EC2,us-east-1,162,3,32
3/19/2026,EC2,eu-west-1,119,3,37
3/19/2026,RDS,ap-south-1,197,4,70
3/19/2026,RDS,us-east-1,94,4,18
3/19/2026,RDS,eu-west-1,193,2,27
3/19/2026,S3,ap-south-1,14,0,0
3/19/2026,S3,us-east-1,15,0,0
3/19/2026,S3,eu-west-1,10,0,0
3/20/2026,EC2,ap-south-1,159,4,21
3/20/2026,EC2,us-east-1,171,2,51
3/20/2026,EC2,eu-west-1,137,9,33
3/20/2026,RDS,ap-south-1,110,5,61
3/20/2026,RDS,us-east-1,200,5,55
3/20/2026,RDS,eu-west-1,183,5,40
3/20/2026,S3,ap-south-1,44,0,0
3/20/2026,S3,us-east-1,29,0,0
3/20/2026,S3,eu-west-1,16,0,0
3/21/2026,EC2,ap-south-1,195,4,31
3/21/2026,EC2,us-east-1,141,4,81
3/21/2026,EC2,eu-west-1,121,8,66
3/21/2026,RDS,ap-south-1,156,1,63
3/21/2026,RDS,us-east-1,194,4,30
3/21/2026,RDS,eu-west-1,123,4,50
3/21/2026,S3,ap-south-1,40,0,0
3/21/2026,S3,us-east-1,20,0,0
3/21/2026,S3,eu-west-1,47,0,0
3/22/2026,EC2,ap-south-1,83,10,66
3/22/2026,EC2,us-east-1,160,7,29
3/22/2026,EC2,eu-west-1,134,2,84
3/22/2026,RDS,ap-south-1,196,1,31
3/22/2026,RDS,us-east-1,189,3,57
3/22/2026,RDS,eu-west-1,147,5,25
3/22/2026,S3,ap-south-1,37,0,0
3/22/2026,S3,us-east-1,12,0,0
3/22/2026,S3,eu-west-1,20,0,0
3/23/2026,EC2,ap-south-1,461,7,69
3/23/2026,EC2,us-east-1,82,2,46
3/23/2026,EC2,eu-west-1,106,5,67
3/23/2026,RDS,ap-south-1,143,2,39
3/23/2026,RDS,us-east-1,115,1,34
3/23/2026,RDS,eu-west-1,78,3,45
3/23/2026,S3,ap-south-1,24,0,0
3/23/2026,S3,us-east-1,16,0,0
3/23/2026,S3,eu-west-1,32,0,0
3/24/2026,EC2,ap-south-1,81,6,68
3/24/2026,EC2,us-east-1,192,9,62
3/24/2026,EC2,eu-west-1,168,4,21
3/24/2026,RDS,ap-south-1,93,2,28
3/24/2026,RDS,us-east-1,135,4,19
3/24/2026,RDS,eu-west-1,134,4,47
3/24/2026,S3,ap-south-1,45,0,0
3/24/2026,S3,us-east-1,48,0,0
3/24/2026,S3,eu-west-1,20,0,0
3/25/2026,EC2,ap-south-1,168,3,65
3/25/2026,EC2,us-east-1,159,4,54
3/25/2026,EC2,eu-west-1,132,9,28
3/25/2026,RDS,ap-south-1,107,1,21
3/25/2026,RDS,us-east-1,110,2,54
3/25/2026,RDS,eu-west-1,103,5,67
3/25/2026,S3,ap-south-1,25,0,0
3/25/2026,S3,us-east-1,22,0,0
3/25/2026,S3,eu-west-1,31,0,0
3/26/2026,EC2,ap-south-1,96,8,43
3/26/2026,EC2,us-east-1,181,9,56
3/26/2026,EC2,eu-west-1,189,10,64
3/26/2026,RDS,ap-south-1,191,1,70
3/26/2026,RDS,us-east-1,94,4,40
3/26/2026,RDS,eu-west-1,60,2,26
3/26/2026,S3,ap-south-1,11,0,0
3/26/2026,S3,us-east-1,19,0,0
3/26/2026,S3,eu-west-1,10,0,0
3/27/2026,EC2,ap-south-1,81,2,35
3/27/2026,EC2,us-east-1,105,10,51
3/27/2026,EC2,eu-west-1,140,7,59
3/27/2026,RDS,ap-south-1,65,2,42
3/27/2026,RDS,us-east-1,152,1,38
3/27/2026,RDS,eu-west-1,82,4,18
3/27/2026,S3,ap-south-1,32,0,0
3/27/2026,S3,us-east-1,19,0,0
3/27/2026,S3,eu-west-1,47,0,0
3/28/2026,EC2,ap-south-1,153,5,37
3/28/2026,EC2,us-east-1,177,8,81
3/28/2026,EC2,eu-west-1,85,3,53
3/28/2026,RDS,ap-south-1,109,2,15
3/28/2026,RDS,us-east-1,122,3,30
3/28/2026,RDS,eu-west-1,174,5,60
3/28/2026,S3,ap-south-1,32,0,0
3/28/2026,S3,us-east-1,47,0,0
3/28/2026,S3,eu-west-1,35,0,0
3/29/2026,EC2,ap-south-1,143,10,59
3/29/2026,EC2,us-east-1,114,3,26
3/29/2026,EC2,eu-west-1,131,4,74
3/29/2026,RDS,ap-south-1,160,5,50
3/29/2026,RDS,us-east-1,83,4,33
3/29/2026,RDS,eu-west-1,179,5,53
3/29/2026,S3,ap-south-1,47,0,0
3/29/2026,S3,us-east-1,36,0,0
3/29/2026,S3,eu-west-1,26,0,0
3/30/2026,EC2,ap-south-1,156,10,73
3/30/2026,EC2,us-east-1,171,2,41
3/30/2026,EC2,eu-west-1,115,10,80
3/30/2026,RDS,ap-south-1,187,2,44
3/30/2026,RDS,us-east-1,96,5,31
3/30/2026,RDS,eu-west-1,141,2,20
3/30/2026,S3,ap-south-1,33,0,0
3/30/2026,S3,us-east-1,43,0,0
3/30/2026,S3,eu-west-1,47,0,0
3/31/2026,EC2,ap-south-1,97,8,46
3/31/2026,EC2,us-east-1,153,2,74
3/31/2026,EC2,eu-west-1,126,8,48
3/31/2026,RDS,ap-south-1,160,5,34
3/31/2026,RDS,us-east-1,80,2,66
3/31/2026,RDS,eu-west-1,108,4,25
3/31/2026,S3,ap-south-1,12,0,0
3/31/2026,S3,us-east-1,47,0,0
3/31/2026,S3,eu-west-1,21,0,0
4/1/2026,EC2,ap-south-1,133,9,69
4/1/2026,EC2,us-east-1,120,2,38
4/1/2026,EC2,eu-west-1,179,6,75
4/1/2026,RDS,ap-south-1,159,5,18
4/1/2026,RDS,us-east-1,187,1,52
4/1/2026,RDS,eu-west-1,62,4,63
4/1/2026,S3,ap-south-1,45,0,0
4/1/2026,S3,us-east-1,24,0,0
4/1/2026,S3,eu-west-1,22,0,0
4/2/2026,EC2,ap-south-1,200,2,56
4/2/2026,EC2,us-east-1,127,9,68
4/2/2026,EC2,eu-west-1,175,3,21
4/2/2026,RDS,ap-south-1,154,5,61
4/2/2026,RDS,us-east-1,162,1,52
4/2/2026,RDS,eu-west-1,143,5,63
4/2/2026,S3,ap-south-1,50,0,0
4/2/2026,S3,us-east-1,32,0,0
4/2/2026,S3,eu-west-1,45,0,0
4/3/2026,EC2,ap-south-1,195,9,64
4/3/2026,EC2,us-east-1,125,8,84
4/3/2026,EC2,eu-west-1,120,2,54
4/3/2026,RDS,ap-south-1,124,4,33
4/3/2026,RDS,us-east-1,157,4,70
4/3/2026,RDS,eu-west-1,101,2,28
4/3/2026,S3,ap-south-1,32,0,0
4/3/2026,S3,us-east-1,18,0,0
4/3/2026,S3,eu-west-1,15,0,0
4/4/2026,EC2,ap-south-1,160,3,47
4/4/2026,EC2,us-east-1,113,7,42
4/4/2026,EC2,eu-west-1,114,6,83
4/4/2026,RDS,ap-south-1,123,3,51
4/4/2026,RDS,us-east-1,130,1,62
4/4/2026,RDS,eu-west-1,165,2,52
4/4/2026,S3,ap-south-1,16,0,0
4/4/2026,S3,us-east-1,35,0,0
4/4/2026,S3,eu-west-1,40,0,0
4/5/2026,EC2,ap-south-1,188,9,30
4/5/2026,EC2,us-east-1,140,6,51
4/5/2026,EC2,eu-west-1,175,6,84
4/5/2026,RDS,ap-south-1,69,2,69
4/5/2026,RDS,us-east-1,125,4,35
4/5/2026,RDS,eu-west-1,141,2,21
4/5/2026,S3,ap-south-1,24,0,0
4/5/2026,S3,us-east-1,36,0,0
4/5/2026,S3,eu-west-1,36,0,0
4/6/2026,EC2,ap-south-1,91,9,42
4/6/2026,EC2,us-east-1,111,10,27
4/6/2026,EC2,eu-west-1,517,8,36
4/6/2026,RDS,ap-south-1,109,4,33
4/6/2026,RDS,us-east-1,171,3,23
4/6/2026,RDS,eu-west-1,144,4,26
4/6/2026,S3,ap-south-1,38,0,0
4/6/2026,S3,us-east-1,20,0,0
4/6/2026,S3,eu-west-1,33,0,0
4/7/2026,EC2,ap-south-1,122,8,27
4/7/2026,EC2,us-east-1,198,7,44
4/7/2026,EC2,eu-west-1,87,10,84
4/7/2026,RDS,ap-south-1,124,3,38
4/7/2026,RDS,us-east-1,130,1,69
4/7/2026,RDS,eu-west-1,102,1,24
4/7/2026,S3,ap-south-1,46,0,0
4/7/2026,S3,us-east-1,46,0,0
4/7/2026,S3,eu-west-1,45,0,0
4/8/2026,EC2,ap-south-1,130,4,57
4/8/2026,EC2,us-east-1,137,4,41
4/8/2026,EC2,eu-west-1,99,8,32
4/8/2026,RDS,ap-south-1,199,3,26
4/8/2026,RDS,us-east-1,198,3,52
4/8/2026,RDS,eu-west-1,168,2,46
4/8/2026,S3,ap-south-1,33,0,0
4/8/2026,S3,us-east-1,37,0,0
4/8/2026,S3,eu-west-1,41,0,0
4/9/2026,EC2,ap-south-1,172,5,71
4/9/2026,EC2,us-east-1,134,6,33
4/9/2026,EC2,eu-west-1,475,2,40
4/9/2026,RDS,ap-south-1,183,5,55
4/9/2026,RDS,us-east-1,186,4,55
4/9/2026,RDS,eu-west-1,187,5,66
4/9/2026,S3,ap-south-1,33,0,0
4/9/2026,S3,us-east-1,41,0,0
4/9/2026,S3,eu-west-1,43,0,0
4/10/2026,EC2,ap-south-1,106,2,22
4/10/2026,EC2,us-east-1,85,8,41
4/10/2026,EC2,eu-west-1,528,8,84
4/10/2026,RDS,ap-south-1,66,1,56
4/10/2026,RDS,us-east-1,78,4,49
4/10/2026,RDS,eu-west-1,120,2,36
4/10/2026,S3,ap-south-1,42,0,0
4/10/2026,S3,us-east-1,36,0,0
4/10/2026,S3,eu-west-1,45,0,0
4/11/2026,EC2,ap-south-1,81,5,83
4/11/2026,EC2,us-east-1,144,10,71
4/11/2026,EC2,eu-west-1,166,10,45
4/11/2026,RDS,ap-south-1,103,2,48
4/11/2026,RDS,us-east-1,188,2,27
4/11/2026,RDS,eu-west-1,174,5,49
4/11/2026,S3,ap-south-1,36,0,0
4/11/2026,S3,us-east-1,24,0,0
4/11/2026,S3,eu-west-1,31,0,0
4/12/2026,EC2,ap-south-1,94,4,63
4/12/2026,EC2,us-east-1,126,4,82
4/12/2026,EC2,eu-west-1,109,5,45
4/12/2026,RDS,ap-south-1,134,4,20
4/12/2026,RDS,us-east-1,101,4,20
4/12/2026,RDS,eu-west-1,187,3,48
4/12/2026,S3,ap-south-1,12,0,0
4/12/2026,S3,us-east-1,23,0,0
4/12/2026,S3,eu-west-1,10,0,0
4/13/2026,EC2,ap-south-1,97,5,46
4/13/2026,EC2,us-east-1,129,6,72
4/13/2026,EC2,eu-west-1,88,6,40
4/13/2026,RDS,ap-south-1,116,3,51
4/13/2026,RDS,us-east-1,62,3,43
4/13/2026,RDS,eu-west-1,71,3,24
4/13/2026,S3,ap-south-1,29,0,0
4/13/2026,S3,us-east-1,17,0,0
4/13/2026,S3,eu-west-1,32,0,0
4/14/2026,EC2,ap-south-1,176,9,74
4/14/2026,EC2,us-east-1,139,4,74
4/14/2026,EC2,eu-west-1,104,10,22
4/14/2026,RDS,ap-south-1,120,4,30
4/14/2026,RDS,us-east-1,193,1,15
4/14/2026,RDS,eu-west-1,197,2,43
4/14/2026,S3,ap-south-1,35,0,0
4/14/2026,S3,us-east-1,13,0,0
4/14/2026,S3,eu-west-1,27,0,0
4/15/2026,EC2,ap-south-1,159,2,49
4/15/2026,EC2,us-east-1,104,2,75
4/15/2026,EC2,eu-west-1,169,10,53
4/15/2026,RDS,ap-south-1,140,3,42
4/15/2026,RDS,us-east-1,85,4,56
4/15/2026,RDS,eu-west-1,99,2,16
4/15/2026,S3,ap-south-1,45,0,0
4/15/2026,S3,us-east-1,22,0,0
4/15/2026,S3,eu-west-1,17,0,0
4/16/2026,EC2,ap-south-1,158,7,47
4/16/2026,EC2,us-east-1,165,3,50
4/16/2026,EC2,eu-west-1,109,5,59
4/16/2026,RDS,ap-south-1,90,5,36
4/16/2026,RDS,us-east-1,178,4,64
4/16/2026,RDS,eu-west-1,122,3,54
4/16/2026,S3,ap-south-1,20,0,0
4/16/2026,S3,us-east-1,25,0,0
4/16/2026,S3,eu-west-1,20,0,0
4/17/2026,EC2,ap-south-1,85,4,49
4/17/2026,EC2,us-east-1,109,4,30
4/17/2026,EC2,eu-west-1,112,8,38
4/17/2026,RDS,ap-south-1,188,2,28
4/17/2026,RDS,us-east-1,185,4,21
4/17/2026,RDS,eu-west-1,151,5,18
4/17/2026,S3,ap-south-1,27,0,0
4/17/2026,S3,us-east-1,47,0,0
4/17/2026,S3,eu-west-1,29,0,0
4/18/2026,EC2,ap-south-1,111,4,44
4/18/2026,EC2,us-east-1,130,4,37
4/18/2026,EC2,eu-west-1,83,7,60
4/18/2026,RDS,ap-south-1,129,4,32
4/18/2026,RDS,us-east-1,136,2,25
4/18/2026,RDS,eu-west-1,71,5,31
4/18/2026,S3,ap-south-1,32,0,0
4/18/2026,S3,us-east-1,50,0,0
4/18/2026,S3,eu-west-1,34,0,0
4/19/2026,EC2,ap-south-1,135,4,41
4/19/2026,EC2,us-east-1,158,4,26
4/19/2026,EC2,eu-west-1,129,2,84
4/19/2026,RDS,ap-south-1,170,4,60
4/19/2026,RDS,us-east-1,65,4,16
4/19/2026,RDS,eu-west-1,174,1,56
4/19/2026,S3,ap-south-1,15,0,0
4/19/2026,S3,us-east-1,19,0,0
4/19/2026,S3,eu-west-1,33,0,0
4/20/2026,EC2,ap-south-1,176,2,39
4/20/2026,EC2,us-east-1,85,10,29
4/20/2026,EC2,eu-west-1,136,10,50
4/20/2026,RDS,ap-south-1,191,1,19
4/20/2026,RDS,us-east-1,152,3,65
4/20/2026,RDS,eu-west-1,182,1,55
4/20/2026,S3,ap-south-1,35,0,0
4/20/2026,S3,us-east-1,33,0,0
4/20/2026,S3,eu-west-1,25,0,0
4/21/2026,EC2,ap-south-1,133,5,48
4/21/2026,EC2,us-east-1,169,8,32
4/21/2026,EC2,eu-west-1,182,2,81
4/21/2026,RDS,ap-south-1,133,2,45
4/21/2026,RDS,us-east-1,175,2,17
4/21/2026,RDS,eu-west-1,190,5,36
4/21/2026,S3,ap-south-1,17,0,0
4/21/2026,S3,us-east-1,40,0,0
4/21/2026,S3,eu-west-1,44,0,0
4/22/2026,EC2,ap-south-1,170,9,52
4/22/2026,EC2,us-east-1,95,7,52
4/22/2026,EC2,eu-west-1,106,7,73
4/22/2026,RDS,ap-south-1,62,5,66
4/22/2026,RDS,us-east-1,178,1,49
4/22/2026,RDS,eu-west-1,94,5,55
4/22/2026,S3,ap-south-1,15,0,0
4/22/2026,S3,us-east-1,48,0,0
4/22/2026,S3,eu-west-1,35,0,0
4/23/2026,EC2,ap-south-1,85,6,79
4/23/2026,EC2,us-east-1,179,9,80
4/23/2026,EC2,eu-west-1,129,7,85
4/23/2026,RDS,ap-south-1,77,1,38
4/23/2026,RDS,us-east-1,131,3,29
4/23/2026,RDS,eu-west-1,153,4,68
4/23/2026,S3,ap-south-1,27,0,0
4/23/2026,S3,us-east-1,26,0,0
4/23/2026,S3,eu-west-1,43,0,0
4/24/2026,EC2,ap-south-1,123,10,59
4/24/2026,EC2,us-east-1,122,5,85
4/24/2026,EC2,eu-west-1,179,5,51
4/24/2026,RDS,ap-south-1,165,5,52
4/24/2026,RDS,us-east-1,102,2,59
4/24/2026,RDS,eu-west-1,194,4,25
4/24/2026,S3,ap-south-1,23,0,0
4/24/2026,S3,us-east-1,39,0,0
4/24/2026,S3,eu-west-1,31,0,0
4/25/2026,EC2,ap-south-1,89,10,64
4/25/2026,EC2,us-east-1,96,8,59
4/25/2026,EC2,eu-west-1,107,3,21
4/25/2026,RDS,ap-south-1,76,2,54
4/25/2026,RDS,us-east-1,145,1,40
4/25/2026,RDS,eu-west-1,61,1,41
4/25/2026,S3,ap-south-1,12,0,0
4/25/2026,S3,us-east-1,49,0,0
4/25/2026,S3,eu-west-1,49,0,0
4/26/2026,EC2,ap-south-1,129,9,85
4/26/2026,EC2,us-east-1,82,8,68
4/26/2026,EC2,eu-west-1,99,10,72
4/26/2026,RDS,ap-south-1,129,2,41
4/26/2026,RDS,us-east-1,124,2,64
4/26/2026,RDS,eu-west-1,70,5,23
4/26/2026,S3,ap-south-1,35,0,0
4/26/2026,S3,us-east-1,22,0,0
4/26/2026,S3,eu-west-1,30,0,0
4/27/2026,EC2,ap-south-1,91,8,51
4/27/2026,EC2,us-east-1,549,7,63
4/27/2026,EC2,eu-west-1,158,5,66
4/27/2026,RDS,ap-south-1,108,1,33
4/27/2026,RDS,us-east-1,144,2,52
4/27/2026,RDS,eu-west-1,162,4,56
4/27/2026,S3,ap-south-1,38,0,0
4/27/2026,S3,us-east-1,39,0,0
4/27/2026,S3,eu-west-1,44,0,0
4/28/2026,EC2,ap-south-1,189,8,45
4/28/2026,EC2,us-east-1,129,7,34
4/28/2026,EC2,eu-west-1,133,6,46
4/28/2026,RDS,ap-south-1,116,1,67
4/28/2026,RDS,us-east-1,158,3,66
4/28/2026,RDS,eu-west-1,88,4,24
4/28/2026,S3,ap-south-1,14,0,0
4/28/2026,S3,us-east-1,22,0,0
4/28/2026,S3,eu-west-1,12,0,0
4/29/2026,EC2,ap-south-1,184,5,40
4/29/2026,EC2,us-east-1,179,4,78
4/29/2026,EC2,eu-west-1,134,7,81
4/29/2026,RDS,ap-south-1,130,2,56
4/29/2026,RDS,us-east-1,119,4,22
4/29/2026,RDS,eu-west-1,138,2,40
4/29/2026,S3,ap-south-1,22,0,0
4/29/2026,S3,us-east-1,24,0,0
4/29/2026,S3,eu-west-1,11,0,0
4/30/2026,EC2,ap-south-1,89,3,46
4/30/2026,EC2,us-east-1,142,5,26
4/30/2026,EC2,eu-west-1,150,7,29
4/30/2026,RDS,ap-south-1,104,4,37
4/30/2026,RDS,us-east-1,186,5,39
4/30/2026,RDS,eu-west-1,130,3,42
4/30/2026,S3,ap-south-1,15,0,0
4/30/2026,S3,us-east-1,36,0,0
4/30/2026,S3,eu-west-1,16,0,0
5/1/2026,EC2,ap-south-1,579,7,21
5/1/2026,EC2,us-east-1,178,8,76
5/1/2026,EC2,eu-west-1,84,10,83
5/1/2026,RDS,ap-south-1,88,5,15
5/1/2026,RDS,us-east-1,119,1,65
5/1/2026,RDS,eu-west-1,166,3,60
5/1/2026,S3,ap-south-1,29,0,0
5/1/2026,S3,us-east-1,23,0,0
5/1/2026,S3,eu-west-1,22,0,0
5/2/2026,EC2,ap-south-1,147,8,75
5/2/2026,EC2,us-east-1,129,7,85
5/2/2026,EC2,eu-west-1,97,10,54
5/2/2026,RDS,ap-south-1,170,3,55
5/2/2026,RDS,us-east-1,76,5,48
5/2/2026,RDS,eu-west-1,101,5,47
5/2/2026,S3,ap-south-1,28,0,0
5/2/2026,S3,us-east-1,47,0,0
5/2/2026,S3,eu-west-1,21,0,0
5/3/2026,EC2,ap-south-1,168,7,78
5/3/2026,EC2,us-east-1,184,8,26
5/3/2026,EC2,eu-west-1,147,5,35
5/3/2026,RDS,ap-south-1,119,4,20
5/3/2026,RDS,us-east-1,137,1,52
5/3/2026,RDS,eu-west-1,173,1,30
5/3/2026,S3,ap-south-1,40,0,0
5/3/2026,S3,us-east-1,12,0,0
5/3/2026,S3,eu-west-1,36,0,0
5/4/2026,EC2,ap-south-1,131,4,50
5/4/2026,EC2,us-east-1,90,4,69
5/4/2026,EC2,eu-west-1,125,8,50
5/4/2026,RDS,ap-south-1,184,5,33
5/4/2026,RDS,us-east-1,97,1,42
5/4/2026,RDS,eu-west-1,177,4,18
5/4/2026,S3,ap-south-1,46,0,0
5/4/2026,S3,us-east-1,11,0,0
5/4/2026,S3,eu-west-1,49,0,0
5/5/2026,EC2,ap-south-1,181,2,45
5/5/2026,EC2,us-east-1,123,3,32
5/5/2026,EC2,eu-west-1,94,2,30
5/5/2026,RDS,ap-south-1,179,1,34
5/5/2026,RDS,us-east-1,162,4,28
5/5/2026,RDS,eu-west-1,166,5,29
5/5/2026,S3,ap-south-1,17,0,0
5/5/2026,S3,us-east-1,38,0,0
5/5/2026,S3,eu-west-1,32,0,0
5/6/2026,EC2,ap-south-1,570,3,28
5/6/2026,EC2,us-east-1,124,4,48
5/6/2026,EC2,eu-west-1,169,6,64
5/6/2026,RDS,ap-south-1,179,4,32
5/6/2026,RDS,us-east-1,84,1,51
5/6/2026,RDS,eu-west-1,156,5,30
5/6/2026,S3,ap-south-1,21,0,0
5/6/2026,S3,us-east-1,50,0,0
5/6/2026,S3,eu-west-1,14,0,0
5/7/2026,EC2,ap-south-1,198,8,53
5/7/2026,EC2,us-east-1,96,6,55
5/7/2026,EC2,eu-west-1,159,8,22
5/7/2026,RDS,ap-south-1,120,4,64
5/7/2026,RDS,us-east-1,73,1,36
5/7/2026,RDS,eu-west-1,92,4,68
5/7/2026,S3,ap-south-1,13,0,0
5/7/2026,S3,us-east-1,23,0,0
5/7/2026,S3,eu-west-1,34,0,0
5/8/2026,EC2,ap-south-1,195,10,67
5/8/2026,EC2,us-east-1,155,5,34
5/8/2026,EC2,eu-west-1,113,7,85
5/8/2026,RDS,ap-south-1,171,3,17
5/8/2026,RDS,us-east-1,191,3,33
5/8/2026,RDS,eu-west-1,166,5,38
5/8/2026,S3,ap-south-1,17,0,0
5/8/2026,S3,us-east-1,17,0,0
5/8/2026,S3,eu-west-1,27,0,0
5/9/2026,EC2,ap-south-1,173,7,60
5/9/2026,EC2,us-east-1,200,4,71
5/9/2026,EC2,eu-west-1,142,8,61
5/9/2026,RDS,ap-south-1,198,3,18
5/9/2026,RDS,us-east-1,97,1,27
5/9/2026,RDS,eu-west-1,148,2,66
5/9/2026,S3,ap-south-1,38,0,0
5/9/2026,S3,us-east-1,15,0,0
5/9/2026,S3,eu-west-1,16,0,0
5/10/2026,EC2,ap-south-1,163,5,59
5/10/2026,EC2,us-east-1,90,6,31
5/10/2026,EC2,eu-west-1,196,5,81
5/10/2026,RDS,ap-south-1,172,4,65
5/10/2026,RDS,us-east-1,135,4,18
5/10/2026,RDS,eu-west-1,80,5,21
5/10/2026,S3,ap-south-1,35,0,0
5/10/2026,S3,us-east-1,40,0,0
5/10/2026,S3,eu-west-1,42,0,0
5/11/2026,EC2,ap-south-1,97,2,48
5/11/2026,EC2,us-east-1,138,9,27
5/11/2026,EC2,eu-west-1,158,9,31
5/11/2026,RDS,ap-south-1,89,4,43
5/11/2026,RDS,us-east-1,138,5,62
5/11/2026,RDS,eu-west-1,157,2,44
5/11/2026,S3,ap-south-1,10,0,0
5/11/2026,S3,us-east-1,34,0,0
5/11/2026,S3,eu-west-1,40,0,0
5/12/2026,EC2,ap-south-1,154,4,78
5/12/2026,EC2,us-east-1,82,2,39
5/12/2026,EC2,eu-west-1,160,2,80
5/12/2026,RDS,ap-south-1,69,5,16
5/12/2026,RDS,us-east-1,95,1,42
5/12/2026,RDS,eu-west-1,154,2,39
5/12/2026,S3,ap-south-1,22,0,0
5/12/2026,S3,us-east-1,38,0,0
5/12/2026,S3,eu-west-1,23,0,0
5/13/2026,EC2,ap-south-1,198,4,80
5/13/2026,EC2,us-east-1,133,9,33
5/13/2026,EC2,eu-west-1,100,8,82
5/13/2026,RDS,ap-south-1,179,1,68
5/13/2026,RDS,us-east-1,85,2,65
5/13/2026,RDS,eu-west-1,135,4,53
5/13/2026,S3,ap-south-1,35,0,0
5/13/2026,S3,us-east-1,29,0,0
5/13/2026,S3,eu-west-1,17,0,0
